State/UnionTerritory,Cured,Deaths,Confirmed
Arunachal Pradesh,2979,7,4212
Assam,86895,315,111724
Bihar,121560,621,138349
Chandigarh,2551,57,4550
Chhattisgarh,17567,287,33387
Dadra and Nagar Haveli and Daman and Diu,2122,2,2386
Delhi,156728,4462,177060
Goa,13850,194,18006
Gujarat,78887,3034,97629
Haryana,53835,706,66426
Himachal Pradesh,4688,40,6255
Jammu and Kashmir,29484,717,38223
Jharkhand,28149,428,43833
Karnataka,254626,5837,351481
Kerala,53649,298,76525
Ladakh,1978,35,2733
Madhya Pradesh,49992,1426,65490
Maharashtra,584537,24903,808306
Manipur,4450,29,6382
Meghalaya,1235,12,2440
Mizoram,612,0,1020
Nagaland,3201,9,4003
Odisha,80770,503,106561
Puducherry,9675,240,14766
Punjab,38147,1512,55508
Rajasthan,68124,1069,83163
Sikkim,1237,4,1670
Tamil Nadu,374172,7418,433969
Telangana,97402,846,130589
Tripura,7847,118,12702
Uttarakhand,14076,280,20398
Uttar Pradesh,176677,3542,235757
West Bengal,137616,3283,165721
Andaman and Nicobar Islands,2758,47,3186
Andhra Pradesh,348330,4125,455531
Arunachal Pradesh,3075,7,4360
Assam,88729,323,115279
Bihar,123794,646,141441
Chandigarh,2670,59,4789
Chhattisgarh,18220,299,35683
Dadra and Nagar Haveli and Daman and Diu,2141,2,2435
Delhi,158586,4481,179569
Goa,14059,204,18642
Gujarat,79929,3046,98888
Haryana,54875,721,68218
Himachal Pradesh,4760,43,6416
Jammu and Kashmir,30079,732,38864
Jharkhand,29747,438,44862
Karnataka,260913,5950,361341
Kerala,55778,305,78072
Ladakh,2007,35,2785
Madhya Pradesh,51124,1453,66914
Maharashtra,598496,25195,825739
Manipur,4607,29,6507
Meghalaya,1318,13,2517
Mizoram,661,0,1020
Nagaland,3223,9,4017
Odisha,84073,514,109780
Puducherry,9968,253,15157
Punjab,39742,1618,56989
Rajasthan,70674,1081,84674
Sikkim,1269,4,1704
Tamil Nadu,380063,7516,439959
Telangana,100013,856,133406
Tripura,8033,126,13292
Uttarakhand,14501,291,21234
Uttar Pradesh,181364,3616,241439
West Bengal,140913,3339,168697
Andaman and Nicobar Islands,2823,48,3223
Andhra Pradesh,358009,4200,465730
Arunachal Pradesh,3167,7,4574
Assam,90700,330,118333
Bihar,124976,672,142967
Chandigarh,2883,63,5065
Chhattisgarh,18950,315,37967
Dadra and Nagar Haveli and Daman and Diu,2154,2,2450
Delhi,160114,4500,182306
Goa,14361,212,19355
Gujarat,81055,3062,100213
Haryana,55889,740,70099
Himachal Pradesh,4859,48,6615
Jammu and Kashmir,30759,743,39943
Jharkhand,30886,444,46480
Karnataka,268035,6054,370206
Kerala,57728,315,79625
Ladakh,2039,35,2840
Madhya Pradesh,52215,1483,68586
Maharashtra,612484,25586,843844
Manipur,4774,32,6609
Meghalaya,1393,13,2626
Mizoram,671,0,1040
Nagaland,3324,9,4066
Odisha,87351,522,113411
Puducherry,10279,260,15581
Punjab,41271,1690,58515
Rajasthan,71220,1095,86227
Sikkim,1304,4,1738
Tamil Nadu,386173,7608,445851
Telangana,102024,866,135884
Tripura,8212,129,13816
Uttarakhand,15009,300,22180
Uttar Pradesh,185812,3691,247101
West Bengal,144248,3394,171681
Andaman and Nicobar Islands,2863,49,3257
Andhra Pradesh,370163,4276,476506
Arunachal Pradesh,3280,7,4775
Assam,92720,345,121224
Bihar,126371,701,144104
Chandigarh,3105,68,5268
Chhattisgarh,19625,337,40634
Dadra and Nagar Haveli and Daman and Diu,2180,2,2467
Delhi,161865,4513,185220
Goa,14747,220,19863
Gujarat,82273,3076,101533
Haryana,57171,759,71983
Himachal Pradesh,4965,50,6830
Jammu and Kashmir,31435,755,40990
Jharkhand,32043,447,48039
Karnataka,274196,6170,379486
Kerala,60444,326,82104
Ladakh,2085,35,2935
Madhya Pradesh,53257,1513,70244
Maharashtra,625773,25964,863062
Manipur,4899,35,6699
Meghalaya,1468,14,2734
Mizoram,683,0,1046
Nagaland,3361,10,4107
Odisha,90331,531,116678
Puducherry,10674,280,16164
Punjab,42543,1739,60013
Rajasthan,71899,1108,87797
Sikkim,1329,5,1843
Tamil Nadu,392507,7687,451827
Telangana,104603,877,138395
Tripura,8483,136,14507
Uttarakhand,15511,312,23011
Uttar Pradesh,190818,3762,253175
West Bengal,147553,3452,174659
Andaman and Nicobar Islands,2904,50,3292
Andhra Pradesh,382104,4347,487331
Arunachal Pradesh,3381,8,4914
Assam,95063,352,123922
Bihar,128503,735,145832
Chandigarh,3290,69,5502
Chhattisgarh,20487,356,43163
Dadra and Nagar Haveli and Daman and Diu,2234,2,2537
Delhi,163785,4538,188193
Goa,15281,229,20455
Gujarat,83419,3091,102844
Haryana,58580,781,74272
Himachal Pradesh,4986,54,7018
Jammu and Kashmir,31924,770,42241
Jharkhand,34330,462,49797
Karnataka,283298,6298,389232
Kerala,62555,337,84759
Ladakh,2127,35,2996
Madhya Pradesh,54649,1543,71880
Maharashtra,636574,26276,883862
Manipur,4975,36,6883
Meghalaya,1527,15,2916
Mizoram,718,0,1062
Nagaland,3392,10,4128
Odisha,93774,538,120221
Puducherry,11107,298,16566
Punjab,43849,1808,61527
Rajasthan,73245,1122,89363
Sikkim,1347,5,1901
Tamil Nadu,398366,7748,457697
Telangana,107530,886,140969
Tripura,8745,144,15109
Uttarakhand,16056,330,23961
Uttar Pradesh,195959,3843,259765
West Bengal,150801,3510,177701
Andaman and Nicobar Islands,2951,50,3332
Andhra Pradesh,394019,4417,498125
Arunachal Pradesh,3472,8,5000
Assam,96826,360,125459
Bihar,130485,750,147661
Chandigarh,3439,71,5763
Chhattisgarh,21198,380,45263
Dadra and Nagar Haveli and Daman and Diu,2271,2,2575
Delhi,165973,4567,191449
Goa,15839,236,20829
Gujarat,84631,3105,104179
Haryana,60051,806,76549
Himachal Pradesh,5184,55,7415
Jammu and Kashmir,32327,784,43557
Jharkhand,36184,469,51063
Karnataka,292873,6393,398551
Kerala,64751,347,87841
Ladakh,2151,35,3036
Madhya Pradesh,55887,1572,73574
Maharashtra,644400,26604,907212
Manipur,5164,38,7022
Meghalaya,1556,16,3005
Mizoram,734,0,1114
Nagaland,3511,10,4178
Odisha,96364,546,124031
Puducherry,11632,314,17032
Punjab,45455,1862,63473
Rajasthan,74861,1137,90956
Sikkim,1371,5,1910
Tamil Nadu,404186,7836,463480
Telangana,110241,895,142771
Tripura,9048,149,15508
Uttarakhand,16648,341,24629
Uttar Pradesh,200738,3920,266283
West Bengal,154008,3562,180788
Andaman and Nicobar Islands,2997,50,3359
Andhra Pradesh,404074,4487,506493
Arunachal Pradesh,3596,8,5180
Assam,99076,370,128244
Bihar,132145,761,149027
Chandigarh,3734,74,5995
Chhattisgarh,22177,395,47280
Dadra and Nagar Haveli and Daman and Diu,2291,2,2590
Delhi,168384,4599,193526
Goa,16427,245,21173
Gujarat,85907,3120,105509
Haryana,61611,829,78773
Himachal Pradesh,5370,56,7660
Jammu and Kashmir,32760,801,44570
Jharkhand,37550,482,52620
Karnataka,300770,6534,404324
Kerala,66997,359,89489
Ladakh,2211,35,3064
Madhya Pradesh,56909,1589,75459
Maharashtra,659322,27027,923641
Manipur,5358,38,7106
Meghalaya,1560,17,3034
Mizoram,735,0,1114
Nagaland,3685,10,4220
Odisha,99398,556,127892
Puducherry,12135,325,17316
Punjab,47020,1923,65583
Rajasthan,76427,1151,92536
Sikkim,1396,5,1939
Tamil Nadu,410116,7925,469256
Telangana,112587,906,145163
Tripura,9342,152,16135
Uttarakhand,17123,348,25436
Uttar Pradesh,205731,3976,271851
West Bengal,157029,3620,183865
Andaman and Nicobar Islands,3035,50,3392
Andhra Pradesh,415765,4560,517094
Arunachal Pradesh,3723,9,5402
Assam,101239,378,130823
Bihar,134391,765,150502
Chandigarh,3960,78,6372
Chhattisgarh,22792,407,50114
Dadra and Nagar Haveli and Daman and Diu,2321,2,2617
Delhi,170140,4618,197135
Goa,16875,256,21630
Gujarat,87352,3133,106804
Haryana,63315,854,81059
Himachal Pradesh,5445,60,7831
Jammu and Kashmir,33251,815,45925
Jharkhand,39362,496,55296
Karnataka,308573,6680,412190
Kerala,68863,372,92515
Ladakh,2211,35,3102
Madhya Pradesh,58509,1609,77323
Maharashtra,672556,27407,943772
Manipur,5480,39,7202
Meghalaya,1716,17,3076
Mizoram,745,0,1123
Nagaland,3739,10,4245
Odisha,102185,569,131382
Puducherry,12581,337,17749
Punjab,49327,1990,67547
Rajasthan,77872,1164,94126
Sikkim,1413,7,1958
Tamil Nadu,416715,8012,474940
Telangana,115072,916,147642
Tripura,9653,161,16717
Uttarakhand,17473,360,26094
Uttar Pradesh,211170,4047,278473
West Bengal,160025,3677,186956
Andaman and Nicobar Islands,3078,51,3426
Andhra Pradesh,425607,4634,527512
Arunachal Pradesh,3906,9,5545
Assam,103504,396,133066
Bihar,135791,775,152192
Chandigarh,4140,80,6704
Chhattisgarh,24414,477,52932
Dadra and Nagar Haveli and Daman and Diu,2346,2,2643
Delhi,172763,4638,201174
Goa,17156,262,22251
Gujarat,88688,3149,108133
Haryana,65143,882,83353
Himachal Pradesh,5597,63,8147
Jammu and Kashmir,33871,832,47542
Jharkhand,40659,512,56897
Karnataka,315433,6808,421730
Kerala,70917,384,95917
Ladakh,2329,35,3142
Madhya Pradesh,59850,1640,79192
Maharashtra,686462,27787,967349
Manipur,5548,40,7362
Meghalaya,1823,19,3197
Mizoram,750,0,1192
Nagaland,3787,10,4375
Odisha,105295,580,135130
Puducherry,12967,347,18084
Punjab,50558,2061,69684
Rajasthan,79450,1178,95736
Sikkim,1429,7,1989
Tamil Nadu,423231,8090,480524
Telangana,117143,927,150176
Tripura,9993,173,17252
Uttarakhand,18262,372,27211
Uttar Pradesh,216901,4112,285041
West Bengal,162992,3730,190063
Andaman and Nicobar Islands,3121,51,3465
Andhra Pradesh,435647,4702,537687
Arunachal Pradesh,4005,9,5672
Assam,105701,414,135805
Bihar,137544,785,153568
Chandigarh,4331,83,6987
Chhattisgarh,25855,493,55680
Dadra and Nagar Haveli and Daman and Diu,2375,2,2671
Delhi,175400,4666,205482
Goa,17592,268,22890
Gujarat,90103,3164,109465
Haryana,66705,907,85944
Himachal Pradesh,5677,66,8466
Jammu and Kashmir,34215,845,49134
Jharkhand,42115,517,58079
Karnataka,322454,6937,430947
Kerala,72578,396,99266
Ladakh,2366,36,3177
Madhya Pradesh,61285,1661,81379
Maharashtra,700715,28282,990795
Manipur,5793,44,7470
Meghalaya,1842,20,3296
Mizoram,750,0,1333
Nagaland,3792,10,4636
Odisha,108001,591,139121
Puducherry,13389,353,18536
Punjab,51906,2149,72143
Rajasthan,80482,1192,97376
Sikkim,1470,7,2009
Tamil Nadu,429416,8154,486052
Telangana,119467,940,152602
Tripura,10255,173,17811
Uttarakhand,18783,377,28266
Uttar Pradesh,221506,4206,292029
West Bengal,166027,3771,193175
Andaman and Nicobar Islands,3157,51,3494
Andhra Pradesh,446716,4779,547686
Arunachal Pradesh,4126,10,5825
Assam,108329,430,138339
Bihar,139458,797,155445
Chandigarh,4600,86,7292
Chhattisgarh,27123,519,58643
Dadra and Nagar Haveli and Daman and Diu,2413,2,2695
Delhi,178154,4687,209748
Goa,18065,276,23445
Gujarat,91343,3180,110809
Haryana,68525,932,88332
Himachal Pradesh,5839,71,8784
Jammu and Kashmir,34689,854,50712
Jharkhand,43328,532,59040
Karnataka,334999,7067,440411
Kerala,73900,410,102254
Ladakh,2387,38,3228
Madhya Pradesh,62936,1691,83619
Maharashtra,715023,28724,1015681
Manipur,6002,44,7579
Meghalaya,1889,24,3447
Mizoram,790,0,1379
Nagaland,3802,10,4946
Odisha,112062,605,143117
Puducherry,13783,365,19026
Punjab,53308,2212,74616
Rajasthan,81970,1207,99036
Sikkim,1486,8,2026
Tamil Nadu,435422,8231,491571
Telangana,121925,950,154880
Tripura,10734,182,18281
Uttarakhand,19428,388,29221
Uttar Pradesh,227442,4282,299045
West Bengal,169043,3828,196332
Andaman and Nicobar Islands,3202,51,3521
Andhra Pradesh,457008,4846,557587
Arunachal Pradesh,4253,10,5975
Assam,110885,453,140471
Bihar,141499,808,156703
Chandigarh,4864,92,7542
Chhattisgarh,27978,539,61763
Dadra and Nagar Haveli and Daman and Diu,2444,2,2725
Delhi,181295,4715,214069
Goa,18576,286,24185
Gujarat,92678,3195,112174
Haryana,70713,956,91115
Himachal Pradesh,5962,73,9229
Jammu and Kashmir,35285,864,52410
Jharkhand,45074,542,60460
Karnataka,344556,7161,449551
Kerala,75844,425,105139
Ladakh,2414,39,3294
Madhya Pradesh,64398,1728,85966
Maharashtra,728512,29115,1037765
Manipur,6102,45,7731
Meghalaya,2020,25,3615
Mizoram,823,0,1414
Nagaland,3839,10,5064
Odisha,115279,616,146894
Puducherry,14228,370,19445
Punjab,55385,2288,77057
Rajasthan,82902,1221,100705
Sikkim,1503,11,2055
Tamil Nadu,441649,8307,497066
Telangana,124528,961,157096
Tripura,11132,194,18910
Uttarakhand,20153,402,30336
Uttar Pradesh,233527,4349,305831
West Bengal,172085,3887,199493
Andaman and Nicobar Islands,3243,51,3546
Andhra Pradesh,467139,4912,567123
Arunachal Pradesh,4379,10,6121
Assam,113133,469,141763
Bihar,143350,822,158285
Chandigarh,5170,93,7991
Chhattisgarh,31931,555,63991
Dadra and Nagar Haveli and Daman and Diu,2488,2,2745
Delhi,184748,4744,218304
Goa,19129,290,24592
Gujarat,93883,3210,113500
Haryana,72587,975,93641
Himachal Pradesh,6114,77,9555
Jammu and Kashmir,35737,878,54096
Jharkhand,46583,555,61474
Karnataka,352958,7265,459445
Kerala,77699,439,108278
Ladakh,2436,40,3345
Madhya Pradesh,65998,1762,88247
Maharashtra,740061,29531,1060308
Manipur,6191,46,7875
Meghalaya,2075,26,3724
Mizoram,830,0,1428
Nagaland,3901,10,5083
Odisha,118642,626,150807
Puducherry,14570,385,19833
Punjab,57536,2356,79679
Rajasthan,84518,1236,102408
Sikkim,1505,14,2086
Tamil Nadu,447366,8381,502759
Telangana,127007,974,158513
Tripura,11536,200,19165
Uttarakhand,21040,414,31973
Uttar Pradesh,239485,4429,312036
West Bengal,175139,3945,202708
Andaman and Nicobar Islands,3278,52,3557
Andhra Pradesh,476903,4972,575079
Arunachal Pradesh,4531,11,6298
Assam,115054,482,144166
Bihar,145560,831,160366
Chandigarh,5300,98,8245
Chhattisgarh,33109,573,67327
Dadra and Nagar Haveli and Daman and Diu,2513,2,2763
Delhi,188122,4770,221533
Goa,19648,304,24898
Gujarat,95138,3227,114834
Haryana,74712,1000,96129
Himachal Pradesh,6182,82,9923
Jammu and Kashmir,36381,895,55325
Jharkhand,48112,561,62737
Karnataka,361823,7384,467689
Kerala,79809,454,110818
Ladakh,2475,41,3419
Madhya Pradesh,67711,1791,90730
Maharashtra,755850,29894,1077374
Manipur,6340,46,7971
Meghalaya,2151,27,3864
Mizoram,919,0,1468
Nagaland,3915,10,5214
Odisha,122024,637,155005
Puducherry,15027,394,20226
Punjab,58999,2424,82113
Rajasthan,86162,1250,104138
Sikkim,1521,16,2119
Tamil Nadu,453165,8434,508511
Telangana,129187,984,160571
Tripura,11925,207,19696
Uttarakhand,22213,429,33016
Uttar Pradesh,245417,4491,317195
West Bengal,178223,4003,205919
Andaman and Nicobar Islands,3318,52,3574
Andhra Pradesh,486531,5041,583925
Arunachal Pradesh,4658,13,6466
Assam,116903,492,146575
Bihar,146980,836,160871
Chandigarh,5502,99,8592
Chhattisgarh,34279,589,70777
Dadra and Nagar Haveli and Daman and Diu,2552,2,2783
Delhi,191203,4806,225796
Goa,20094,315,25511
Gujarat,96582,3244,116183
Haryana,77166,1026,98622
Himachal Pradesh,6444,90,10335
Jammu and Kashmir,37062,914,56654
Jharkhand,49750,571,64439
Karnataka,369229,7481,475265
Kerala,82341,466,114033
Ladakh,2517,44,3499
Madhya Pradesh,69613,1820,93053
Maharashtra,775273,30409,1097856
Manipur,6418,47,8210
Meghalaya,2190,28,4036
Mizoram,922,0,1480
Nagaland,3945,15,5229
Odisha,125738,645,158650
Puducherry,15522,405,20601
Punjab,60814,2514,84482
Rajasthan,87873,1264,105898
Sikkim,1690,19,2173
Tamil Nadu,458900,8502,514208
Telangana,131447,996,162844
Tripura,12435,217,20150
Uttarakhand,23230,438,34407
Uttar Pradesh,252097,4604,324036
West Bengal,181142,4062,209146
Andaman and Nicobar Islands,3345,52,3593
Andhra Pradesh,497376,5105,592760
Arunachal Pradesh,4787,13,6692
Assam,119367,511,148969
Bihar,148656,848,162463
Chandigarh,5683,104,8958
Chhattisgarh,35885,611,73966
Dadra and Nagar Haveli and Daman and Diu,2575,2,2810
Delhi,194516,4839,230269
Goa,20445,319,26139
Gujarat,98029,3256,117547
Haryana,78937,1045,101316
Himachal Pradesh,6558,91,10795
Jammu and Kashmir,37809,932,58244
Jharkhand,51357,579,66074
Karnataka,375809,7536,484990
Kerala,84608,480,117863
Ladakh,2536,46,3535
Madhya Pradesh,71535,1844,95515
Maharashtra,792832,30883,1121221
Manipur,6521,48,8320
Meghalaya,2264,29,4195
Mizoram,939,0,1506
Nagaland,3987,15,5263
Odisha,129859,656,162920
Puducherry,15923,418,21111
Punjab,63570,2592,87184
Rajasthan,89352,1279,107680
Sikkim,1722,19,2221
Tamil Nadu,464668,8559,519860
Telangana,133555,1005,165003
Tripura,12956,222,20676
Uttarakhand,24432,447,35947
Uttar Pradesh,258573,4690,330265
West Bengal,184113,4123,212383
Andaman and Nicobar Islands,3378,52,3604
Andhra Pradesh,508088,5177,601462
Arunachal Pradesh,4967,13,6851
Assam,121613,528,150349
Bihar,150040,855,164051
Chandigarh,6062,109,9256
Chhattisgarh,41111,628,77775
Dadra and Nagar Haveli and Daman and Diu,2608,2,2831
Delhi,198103,4877,234701
Goa,20844,327,26783
Gujarat,99681,3270,118926
Haryana,81690,1069,103773
Himachal Pradesh,6946,98,11190
Jammu and Kashmir,38521,951,59711
Jharkhand,52807,590,67100
Karnataka,383077,7629,494356
Kerala,87345,489,122214
Ladakh,2558,46,3576
Madhya Pradesh,74398,1877,97906
Maharashtra,812354,31351,1145840
Manipur,6538,51,8430
Meghalaya,2342,31,4356
Mizoram,949,0,1534
Nagaland,4098,15,5306
Odisha,133466,669,167161
Puducherry,16253,431,21428
Punjab,65818,2646,90032
Rajasthan,90685,1293,109473
Sikkim,1789,22,2274
Tamil Nadu,470192,8618,525420
Telangana,135357,1016,167046
Tripura,13559,228,20949
Uttarakhand,24965,460,37139
Uttar Pradesh,263288,4771,336294
West Bengal,187061,4183,215580
Andaman and Nicobar Islands,3414,52,3631
Andhra Pradesh,519891,5244,609558
Arunachal Pradesh,5106,13,7005
Assam,123687,540,152858
Bihar,151750,859,165218
Chandigarh,6415,113,9506
Chhattisgarh,44392,645,81617
Dadra and Nagar Haveli and Daman and Diu,2639,2,2859
Delhi,201671,4907,238828
Goa,21314,335,27379
Gujarat,100974,3286,120336
Haryana,83878,1092,106261
Himachal Pradesh,7081,111,11622
Jammu and Kashmir,39305,966,61041
Jharkhand,54052,602,68578
Karnataka,394026,7808,502982
Kerala,90085,501,126381
Ladakh,2600,48,3635
Madhya Pradesh,76952,1901,100458
Maharashtra,834432,31791,1167496
Manipur,6629,52,8607
Meghalaya,2437,32,4445
Mizoram,973,0,1548
Nagaland,4129,15,5357
Odisha,137567,682,171341
Puducherry,16715,462,21913
Punjab,68463,2708,92833
Rajasthan,92265,1308,111290
Sikkim,1857,24,2303
Tamil Nadu,475717,8685,530908
Telangana,137508,1025,169169
Tripura,14142,235,21484
Uttarakhand,26250,464,38007
Uttar Pradesh,270094,4869,342788
West Bengal,190021,4242,218772
Andaman and Nicobar Islands,3436,52,3644
Andhra Pradesh,530711,5302,617776
Arunachal Pradesh,5280,13,7250
Assam,125543,548,155453
Bihar,153298,861,166788
Chandigarh,6766,119,9796
Chhattisgarh,46081,664,84234
Dadra and Nagar Haveli and Daman and Diu,2677,2,2887
Delhi,205890,4945,242899
Goa,21760,342,28022
Gujarat,102444,3302,121768
Haryana,86150,1120,108952
Himachal Pradesh,7484,116,11908
Jammu and Kashmir,40265,987,62533
Jharkhand,55697,615,69860
Karnataka,404841,7922,511346
Kerala,92951,519,131005
Ladakh,2666,49,3708
Madhya Pradesh,79158,1943,103065
Maharashtra,857933,32216,1188015
Manipur,6723,55,8724
Meghalaya,2483,36,4557
Mizoram,990,0,1578
Nagaland,4171,15,5392
Odisha,141657,691,175550
Puducherry,17209,462,22456
Punjab,70373,2757,95529
Rajasthan,93805,1322,113124
Sikkim,1972,25,2423
Tamil Nadu,481273,8751,536477
Telangana,139700,1033,171306
Tripura,14810,239,22032
Uttarakhand,27142,478,40085
Uttar Pradesh,276690,4953,348517
West Bengal,193014,4298,221960
Andaman and Nicobar Islands,3452,52,3651
Andhra Pradesh,541319,5359,625514
Arunachal Pradesh,5408,13,7385
Assam,127338,562,156680
Bihar,155155,864,169024
Chandigarh,7138,123,10082
Chhattisgarh,47653,677,86183
Dadra and Nagar Haveli and Daman and Diu,2693,2,2924
Delhi,209632,4982,246711
Goa,22297,351,28429
Gujarat,103648,3319,123175
Haryana,88697,1149,111257
Himachal Pradesh,7565,120,12129
Jammu and Kashmir,40957,1001,63990
Jharkhand,56944,617,71352
Karnataka,413452,8023,519537
Kerala,95702,535,135721
Ladakh,2691,49,3753
Madhya Pradesh,81374,1970,105644
Maharashtra,884341,32671,1208642
Manipur,6767,57,8894
Meghalaya,2513,36,4660
Mizoram,1002,0,1585
Nagaland,4252,15,5451
Odisha,145675,701,179880
Puducherry,17556,462,22926
Punjab,72598,2813,97689
Rajasthan,95469,1336,114989
Sikkim,1975,28,2472
Tamil Nadu,486479,8811,541993
Telangana,141930,1042,172608
Tripura,15464,245,22275
Uttarakhand,28017,491,40963
Uttar Pradesh,283274,5047,354275
West Bengal,195972,4359,225137
Andaman and Nicobar Islands,3469,52,3673
Andhra Pradesh,551821,5410,631749
Arunachal Pradesh,5643,13,7595
Assam,129133,578,159320
Bihar,156242,870,169651
Chandigarh,7411,126,10298
Chhattisgarh,49564,690,88181
Dadra and Nagar Haveli and Daman and Diu,2711,2,2933
Delhi,213304,5014,249259
Goa,22726,360,28753
Gujarat,104964,3336,124605
Haryana,90884,1177,113075
Himachal Pradesh,7853,127,12438
Jammu and Kashmir,42115,1024,65026
Jharkhand,58543,626,72673
Karnataka,423377,8145,526876
Kerala,98724,553,138631
Ladakh,2735,50,3832
Madhya Pradesh,83618,2007,108167
Maharashtra,916348,33015,1224380
Manipur,6838,59,9010
Meghalaya,2527,37,4733
Mizoram,1012,0,1692
Nagaland,4477,15,5544
Odisha,149379,710,184122
Puducherry,18065,467,23191
Punjab,75409,2860,99930
Rajasthan,97284,1352,116881
Sikkim,1986,29,2528
Tamil Nadu,491971,8871,547337
Telangana,144073,1052,174774
Tripura,15883,251,22834
Uttarakhand,29201,501,41777
Uttar Pradesh,289594,5135,358893
West Bengal,198983,4421,228302
Andaman and Nicobar Islands,3479,52,3691
Andhra Pradesh,562376,5461,639302
Arunachal Pradesh,5778,14,7844
Assam,130950,586,161393
Bihar,157454,873,171255
Chandigarh,7794,130,10546
Chhattisgarh,52001,718,90917
Dadra and Nagar Haveli and Daman and Diu,2744,2,2944
Delhi,216401,5051,253075
Goa,23462,368,29343
Gujarat,106285,3352,126007
Haryana,93776,1206,114870
Himachal Pradesh,8511,134,12769
Jammu and Kashmir,43734,1042,66261
Jharkhand,60027,641,73948
Karnataka,432450,8228,533850
Kerala,101731,572,142756
Ladakh,2809,50,3887
Madhya Pradesh,86030,2035,110711
Maharashtra,936554,33407,1242770
Manipur,6887,60,9280
Meghalaya,2706,38,4791
Mizoram,1023,0,1713
Nagaland,4517,15,5604
Odisha,153213,721,188311
Puducherry,18454,473,23684
Punjab,77127,2926,101341
Rajasthan,98812,1367,118793
Sikkim,2009,29,2594
Tamil Nadu,497377,8947,552674
Telangana,146135,1062,177070
Tripura,16486,253,23338
Uttarakhand,30308,512,42651
Uttar Pradesh,296183,5212,364543
West Bengal,202030,4483,231484
Andaman and Nicobar Islands,3494,52,3712
Andhra Pradesh,570667,5506,646530
Arunachal Pradesh,5903,14,8133
Assam,132712,597,163491
Bihar,159022,874,172854
Chandigarh,8049,140,10726
Chhattisgarh,56773,728,93351
Dadra and Nagar Haveli and Daman and Diu,2755,2,2962
Delhi,220866,5087,256789
Goa,23857,376,29879
Gujarat,107574,3367,127379
Haryana,96347,1233,116856
Himachal Pradesh,8959,140,13049
Jammu and Kashmir,46530,1062,67510
Jharkhand,61559,648,75089
Karnataka,437910,8266,540847
Kerala,104682,592,148132
Ladakh,2844,51,3933
Madhya Pradesh,88168,2077,113057
Maharashtra,956030,33886,1263799
Manipur,7108,62,9376
Meghalaya,2859,42,4961
Mizoram,1095,0,1713
Nagaland,4536,16,5671
Odisha,157265,736,192548
Puducherry,18893,481,24227
Punjab,79244,2990,103464
Rajasthan,100365,1382,120739
Sikkim,2023,30,2628
Tamil Nadu,502740,9010,557999
Telangana,148139,1070,179246
Tripura,16978,260,23789
Uttarakhand,31324,529,43720
Uttar Pradesh,302689,5299,369686
West Bengal,205028,4544,234673
Andaman and Nicobar Islands,3503,52,3744
Andhra Pradesh,579474,5558,654385
Arunachal Pradesh,6071,14,8416
Assam,135144,608,165582
Bihar,160178,878,174071
Chandigarh,8342,144,10968
Chhattisgarh,58833,752,95623
Dadra and Nagar Haveli and Daman and Diu,2785,2,2977
Delhi,224375,5123,260623
Goa,24347,383,30552
Gujarat,109079,3381,128787
Haryana,98410,1255,118554
Himachal Pradesh,9252,150,13386
Jammu and Kashmir,48079,1084,68614
Jharkhand,62945,652,76438
Karnataka,444658,8331,548557
Kerala,107850,613,154456
Ladakh,2893,54,3969
Madhya Pradesh,90495,2122,115361
Maharashtra,973214,34345,1282963
Manipur,7369,62,9537
Meghalaya,3058,43,5078
Mizoram,1105,0,1786
Nagaland,4626,16,5730
Odisha,161044,752,196888
Puducherry,19311,487,24895
Punjab,81475,3066,105220
Rajasthan,102330,1397,122720
Sikkim,2054,31,2692
Tamil Nadu,508210,9076,563691
Telangana,150160,1080,181627
Tripura,17487,265,24130
Uttarakhand,32355,542,44404
Uttar Pradesh,307611,5366,374277
West Bengal,208042,4606,237869
Andaman and Nicobar Islands,3528,52,3759
Andhra Pradesh,588169,5606,661458
Arunachal Pradesh,6230,14,8671
Assam,136715,625,167374
Bihar,161874,878,175525
Chandigarh,8677,145,11212
Chhattisgarh,66860,777,98565
Dadra and Nagar Haveli and Daman and Diu,2805,2,2989
Delhi,228436,5147,264450
Goa,25071,386,31071
Gujarat,110358,3393,130229
Haryana,101273,1273,120578
Himachal Pradesh,9546,157,13679
Jammu and Kashmir,49557,1105,69832
Jharkhand,64515,661,77709
Karnataka,450302,8417,557212
Kerala,111331,635,160933
Ladakh,2971,56,4025
Madhya Pradesh,93238,2152,117588
Maharashtra,992806,34761,1300757
Manipur,7602,63,9791
Meghalaya,3343,43,5158
Mizoram,1289,0,1835
Nagaland,4669,16,5768
Odisha,165432,767,201096
Puducherry,19781,494,25489
Punjab,84025,3134,107096
Rajasthan,104288,1412,124730
Sikkim,2075,31,2785
Tamil Nadu,513836,9148,569370
Telangana,152441,1091,183866
Tripura,17992,268,24408
Uttarakhand,33843,555,45332
Uttar Pradesh,313686,5450,378533
West Bengal,211020,4665,241059
Andaman and Nicobar Islands,3551,52,3774
Andhra Pradesh,597294,5663,668751
Arunachal Pradesh,6397,14,8869
Assam,138310,638,169110
Bihar,163432,886,177072
Chandigarh,8937,145,11380
Chhattisgarh,70955,817,102461
Dadra and Nagar Haveli and Daman and Diu,2831,2,2996
Delhi,232912,5193,267822
Goa,25759,391,31574
Gujarat,111777,3406,131646
Haryana,103827,1291,122267
